id,src,dst,ttype
7353,623,23,TRANSFER
7354,624,633,TRANSFER
7355,625,18,TRANSFER
7356,626,8,TRANSFER
7357,627,699,TRANSFER
7358,628,1355,TRANSFER
7359,629,90,TRANSFER
7360,630,7,TRANSFER
7361,630,14,TRANSFER
7362,630,93,TRANSFER
7363,631,28,TRANSFER
7366,632,76,TRANSFER
7367,632,116,TRANSFER
7368,633,249,TRANSFER
7369,633,108,TRANSFER
7370,633,64,TRANSFER
7371,634,750,TRANSFER
7372,634,90,TRANSFER
7373,634,47,TRANSFER
7374,635,116,TRANSFER
7375,635,10,TRANSFER
7376,635,6,TRANSFER
7377,636,66,TRANSFER
7380,637,101,TRANSFER
7381,637,134,TRANSFER
7382,637,84,TRANSFER
7383,638,27,TRANSFER
7384,638,60,TRANSFER
7385,638,4,TRANSFER
7386,639,32,TRANSFER
7387,639,101,TRANSFER
7388,639,39,TRANSFER
7389,640,25,TRANSFER
7390,640,36,TRANSFER
7391,640,61,TRANSFER
7392,641,118,TRANSFER
7393,641,51,TRANSFER
7394,641,10,TRANSFER
7395,642,14,TRANSFER
7396,642,21,TRANSFER
7397,642,311,TRANSFER
7398,643,340,TRANSFER
7399,643,30,TRANSFER
7400,643,22,TRANSFER
7401,644,88,TRANSFER
7402,644,40,TRANSFER
7403,644,34,TRANSFER
7404,645,369,TRANSFER
7405,645,1403,TRANSFER
7407,646,22,TRANSFER
7408,646,27,TRANSFER
7409,646,12,TRANSFER
7410,647,23,TRANSFER
7411,647,56,TRANSFER
7412,647,7,TRANSFER
7413,648,190,TRANSFER
7414,648,16,TRANSFER
7415,648,13,TRANSFER
7416,649,10,TRANSFER
7417,649,75,TRANSFER
7419,650,30,TRANSFER
7421,650,42,TRANSFER
7422,651,27,TRANSFER
7423,651,1,TRANSFER
7424,651,31,TRANSFER
7425,652,40,TRANSFER
7426,652,57,TRANSFER
7427,652,191,TRANSFER
7428,653,962,TRANSFER
7429,653,719,TRANSFER
7431,654,41,TRANSFER
7432,654,86,TRANSFER
7434,655,3,TRANSFER
7435,655,37,TRANSFER
7436,655,24,TRANSFER
7437,656,132,TRANSFER
7438,656,25,TRANSFER
7439,656,53,TRANSFER
7440,657,26,TRANSFER
7441,657,47,TRANSFER
7442,657,27,TRANSFER
7443,658,35,TRANSFER
7444,658,79,TRANSFER
7446,659,107,TRANSFER
7447,659,36,TRANSFER
7448,659,38,TRANSFER
7449,660,963,TRANSFER
7450,660,117,TRANSFER
7451,660,134,TRANSFER
7452,661,13,TRANSFER
7454,661,20,TRANSFER
7455,662,977,TRANSFER
7456,662,14,TRANSFER
7457,662,31,TRANSFER
7458,663,384,TRANSFER
7459,663,111,TRANSFER
7460,663,45,TRANSFER
7461,664,12,TRANSFER
7462,664,239,TRANSFER
7463,664,99,TRANSFER
7464,665,65,TRANSFER
7465,665,60,TRANSFER
7466,665,1322,TRANSFER
7467,741,952,TRANSFER
7468,741,59,TRANSFER
7469,741,27,TRANSFER
7470,742,30,TRANSFER
7471,742,51,TRANSFER
7472,742,11,TRANSFER
7473,743,12,TRANSFER
7474,743,117,TRANSFER
7475,743,33,TRANSFER
7476,744,66,TRANSFER
7477,744,25,TRANSFER
7478,744,53,TRANSFER
7479,745,719,TRANSFER
7480,745,16,TRANSFER
7481,745,8,TRANSFER
7482,746,15,TRANSFER
7483,746,28,TRANSFER
7484,746,21,TRANSFER
7485,747,24,TRANSFER
7486,747,25,TRANSFER
7487,747,22,TRANSFER
7488,748,8,TRANSFER
7489,748,37,TRANSFER
7490,748,30,TRANSFER
7491,749,62,TRANSFER
7492,749,17,TRANSFER
7493,749,48,TRANSFER
7494,750,33,TRANSFER
7495,750,42,TRANSFER
7496,750,329,TRANSFER
7497,751,141,TRANSFER
7498,751,65,TRANSFER
7500,752,25,TRANSFER
7501,752,17,TRANSFER
7502,752,43,TRANSFER
7503,753,723,TRANSFER
7504,753,1419,TRANSFER
7506,754,65,TRANSFER
7507,754,50,TRANSFER
7508,754,29,TRANSFER
7509,755,72,TRANSFER
7510,755,7,TRANSFER
7511,755,335,TRANSFER
7512,756,282,TRANSFER
7513,756,35,TRANSFER
7514,756,44,TRANSFER
7515,757,81,TRANSFER
7516,757,71,TRANSFER
7518,758,220,TRANSFER
7519,758,49,TRANSFER
7520,758,326,TRANSFER
7521,759,72,TRANSFER
7522,759,62,TRANSFER
7523,759,32,TRANSFER
7524,760,165,TRANSFER
7525,760,15,TRANSFER
7526,760,41,TRANSFER
7527,761,190,TRANSFER
7528,761,94,TRANSFER
7529,761,21,TRANSFER
7530,762,335,TRANSFER
7531,762,12,TRANSFER
7532,762,44,TRANSFER
7533,763,19,TRANSFER
7535,763,312,TRANSFER
7536,764,112,TRANSFER
7537,764,27,TRANSFER
7538,764,90,TRANSFER
7539,765,23,TRANSFER
7540,765,20,TRANSFER
7542,766,34,TRANSFER
7543,766,2,TRANSFER
7544,766,4,TRANSFER
7545,767,112,TRANSFER
7546,767,23,TRANSFER
7548,768,664,TRANSFER
7549,768,63,TRANSFER
7550,768,2,TRANSFER
7551,769,6,TRANSFER
7553,769,44,TRANSFER
7554,770,26,TRANSFER
7555,770,37,TRANSFER
7556,770,130,TRANSFER
7557,771,339,TRANSFER
7558,771,945,TRANSFER
7559,771,36,TRANSFER
7560,772,46,TRANSFER
7561,772,30,TRANSFER
7563,773,39,TRANSFER
7564,773,246,TRANSFER
7566,774,34,TRANSFER
7567,774,8,TRANSFER
7568,774,748,TRANSFER
7569,775,58,TRANSFER
7570,775,52,TRANSFER
7572,776,170,TRANSFER
7573,776,59,TRANSFER
7574,776,17,TRANSFER
7575,777,76,TRANSFER
7576,777,68,TRANSFER
7577,777,27,TRANSFER
7578,778,657,TRANSFER
7579,778,227,TRANSFER
7581,779,37,TRANSFER
7583,779,47,TRANSFER
7584,780,18,TRANSFER
7585,781,169,TRANSFER
7586,782,438,TRANSFER
7587,783,98,TRANSFER
7588,784,53,TRANSFER
7589,785,40,TRANSFER
7590,786,142,TRANSFER
7591,787,24,TRANSFER
7592,788,1054,TRANSFER
7593,789,22,TRANSFER
7594,790,53,TRANSFER
7595,791,22,TRANSFER
7596,792,18,TRANSFER
7597,793,21,TRANSFER
7598,794,1028,TRANSFER
7599,795,11,TRANSFER
7600,796,160,TRANSFER
7601,797,118,TRANSFER
7602,798,57,TRANSFER
7603,799,28,TRANSFER
7604,800,1229,TRANSFER
7605,801,95,TRANSFER
7606,802,15,TRANSFER
7607,803,226,TRANSFER
7608,804,112,TRANSFER
7609,805,130,TRANSFER
7610,806,98,TRANSFER
7611,807,24,TRANSFER
7612,808,53,TRANSFER
7613,809,73,TRANSFER
7614,810,42,TRANSFER
7615,811,194,TRANSFER
7616,812,991,TRANSFER
7617,813,318,TRANSFER
7618,814,28,TRANSFER
7619,815,23,TRANSFER
7620,816,81,TRANSFER
7621,817,364,TRANSFER
7622,818,58,TRANSFER
7623,819,40,TRANSFER
7625,820,41,TRANSFER
7626,820,75,TRANSFER
7628,821,1167,TRANSFER
7630,822,29,TRANSFER
7631,822,325,TRANSFER
7633,823,27,TRANSFER
7634,823,83,TRANSFER
7635,824,76,TRANSFER
7636,824,33,TRANSFER
7637,824,13,TRANSFER
7638,825,31,TRANSFER
7639,825,9,TRANSFER
7640,825,53,TRANSFER
7641,826,105,TRANSFER
7642,826,46,TRANSFER
7645,827,38,TRANSFER
7647,828,51,TRANSFER
7648,828,35,TRANSFER
7649,828,29,TRANSFER
7650,829,97,TRANSFER
7652,829,78,TRANSFER
7653,830,32,TRANSFER
7655,830,55,TRANSFER
7656,831,22,TRANSFER
7657,831,23,TRANSFER
7659,832,46,TRANSFER
7660,832,124,TRANSFER
7661,832,62,TRANSFER
7662,833,339,TRANSFER
7664,833,36,TRANSFER
7665,834,19,TRANSFER
7666,834,32,TRANSFER
7667,834,22,TRANSFER
7668,835,950,TRANSFER
7670,835,29,TRANSFER
7671,836,51,TRANSFER
7673,836,19,TRANSFER
7675,837,12,TRANSFER
7676,837,112,TRANSFER
7678,838,60,TRANSFER
7680,839,26,TRANSFER
7682,839,57,TRANSFER
7683,840,51,TRANSFER
7684,840,10,TRANSFER
7685,840,20,TRANSFER
7686,841,13,TRANSFER
7687,841,1432,TRANSFER
7688,841,14,TRANSFER
7689,842,25,TRANSFER
7690,842,23,TRANSFER
7691,842,47,TRANSFER
7692,843,28,TRANSFER
7693,843,49,TRANSFER
7695,844,61,TRANSFER
7697,844,328,TRANSFER
7698,845,39,TRANSFER
7699,845,101,TRANSFER
7700,845,34,TRANSFER
7701,846,51,TRANSFER
7702,846,44,TRANSFER
7703,846,116,TRANSFER
7704,847,118,TRANSFER
7705,847,4,TRANSFER
7706,847,23,TRANSFER
7709,848,325,TRANSFER
7710,849,80,TRANSFER
7711,849,12,TRANSFER
7712,850,12,TRANSFER
7713,850,23,TRANSFER
7714,850,38,TRANSFER
7716,851,28,TRANSFER
7717,851,95,TRANSFER
7718,852,32,TRANSFER
7720,852,79,TRANSFER
7721,853,30,TRANSFER
7722,853,34,TRANSFER
7723,853,31,TRANSFER
7725,854,99,TRANSFER
7727,855,14,TRANSFER
7728,855,44,TRANSFER
7729,855,108,TRANSFER
7730,856,20,TRANSFER
7731,856,21,TRANSFER
7732,856,8,TRANSFER
7734,857,34,TRANSFER
7735,857,30,TRANSFER
7736,858,32,TRANSFER
7737,858,120,TRANSFER
7739,859,40,TRANSFER
7740,859,18,TRANSFER
7741,860,325,TRANSFER
7742,860,50,TRANSFER
7744,861,24,TRANSFER
7745,861,6,TRANSFER
7746,861,54,TRANSFER
7747,862,13,TRANSFER
7748,863,29,TRANSFER
7749,864,379,TRANSFER
7750,865,357,TRANSFER
7751,866,125,TRANSFER
7752,867,40,TRANSFER
7753,868,47,TRANSFER
7754,869,32,TRANSFER
7755,870,25,TRANSFER
7756,871,350,TRANSFER
7757,872,30,TRANSFER
7758,873,739,TRANSFER
7759,874,55,TRANSFER
7760,875,133,TRANSFER
7761,876,27,TRANSFER
7762,877,163,TRANSFER
7763,878,23,TRANSFER
7764,879,31,TRANSFER
7765,880,49,TRANSFER
7766,881,36,TRANSFER
7767,882,77,TRANSFER
7768,883,73,TRANSFER
7769,884,23,TRANSFER
7770,885,346,TRANSFER
7771,886,43,TRANSFER
7772,887,11,TRANSFER
7773,888,14,TRANSFER
7774,889,35,TRANSFER
7775,890,19,TRANSFER
7776,891,365,TRANSFER
7777,892,367,TRANSFER
7778,893,232,TRANSFER
7779,894,12,TRANSFER
7780,895,28,TRANSFER
7781,896,14,TRANSFER
7782,897,14,TRANSFER
7783,898,42,TRANSFER
7784,899,40,TRANSFER
7785,900,113,TRANSFER
7786,901,35,TRANSFER
7787,902,19,TRANSFER
7788,903,132,TRANSFER
7789,904,13,TRANSFER
7790,905,40,TRANSFER
7791,906,56,TRANSFER
7792,907,193,TRANSFER
7793,908,22,TRANSFER
7794,909,157,TRANSFER
7795,910,11,TRANSFER
7796,911,910,TRANSFER
7797,912,64,TRANSFER
7798,913,272,TRANSFER
7799,914,1423,TRANSFER
7800,915,19,TRANSFER
7801,916,75,TRANSFER
7802,917,17,TRANSFER
7803,918,7,TRANSFER
7804,919,763,TRANSFER
7805,920,144,TRANSFER
7806,921,238,TRANSFER
7807,922,11,TRANSFER
7808,923,10,TRANSFER
7809,924,19,TRANSFER
7810,925,352,TRANSFER
7811,926,173,TRANSFER
7812,927,16,TRANSFER
7813,928,39,TRANSFER
7814,929,166,TRANSFER
7815,930,18,TRANSFER
7816,931,335,TRANSFER
7817,932,1221,TRANSFER
7818,933,33,TRANSFER
7819,934,12,TRANSFER
7820,935,345,TRANSFER
7821,936,69,TRANSFER
7822,937,43,TRANSFER
7823,938,38,TRANSFER
7824,939,18,TRANSFER
7825,940,42,TRANSFER
7826,941,754,TRANSFER
7827,942,7,TRANSFER
7828,943,72,TRANSFER
7829,944,128,TRANSFER
7830,945,21,TRANSFER
7831,946,42,TRANSFER
7832,947,11,TRANSFER
7833,948,67,TRANSFER
7834,949,341,TRANSFER
7835,950,20,TRANSFER
7836,951,165,TRANSFER
7837,951,44,TRANSFER
7838,952,41,TRANSFER
7839,952,71,TRANSFER
7840,953,39,TRANSFER
7841,953,20,TRANSFER
7842,954,35,TRANSFER
7843,954,10,TRANSFER
7844,955,69,TRANSFER
7845,955,19,TRANSFER
7846,956,39,TRANSFER
7847,956,5,TRANSFER
7848,957,657,TRANSFER
7849,957,25,TRANSFER
7850,958,110,TRANSFER
7851,958,121,TRANSFER
7852,959,32,TRANSFER
7854,960,25,TRANSFER
7855,960,116,TRANSFER
7856,961,1086,TRANSFER
7858,962,35,TRANSFER
7860,963,94,TRANSFER
7861,963,57,TRANSFER
7862,964,111,TRANSFER
7863,964,318,TRANSFER
7864,965,155,TRANSFER
7865,965,83,TRANSFER
7866,966,481,TRANSFER
7867,966,12,TRANSFER
7868,967,22,TRANSFER
7869,967,77,TRANSFER
7870,968,24,TRANSFER
7871,968,3,TRANSFER
7872,969,400,TRANSFER
7873,969,24,TRANSFER
7874,970,17,TRANSFER
7876,971,29,TRANSFER
7877,971,65,TRANSFER
7878,972,29,TRANSFER
8392,972,38,TRANSFER
7880,973,71,TRANSFER
7881,973,26,TRANSFER
7882,974,151,TRANSFER
7883,974,25,TRANSFER
7884,975,54,TRANSFER
7885,975,1325,TRANSFER
7886,976,77,TRANSFER
7887,976,16,TRANSFER
7888,977,99,TRANSFER
7889,977,76,TRANSFER
7890,978,296,TRANSFER
7891,978,1,TRANSFER
8424,978,24,TRANSFER
7892,979,127,TRANSFER
7893,979,58,TRANSFER
7894,980,315,TRANSFER
7895,980,16,TRANSFER
7896,981,12,TRANSFER
7897,981,619,TRANSFER
7898,982,23,TRANSFER
7899,982,30,TRANSFER
7900,983,34,TRANSFER
7901,983,328,TRANSFER
7902,984,5,TRANSFER
7903,984,31,TRANSFER
7905,985,21,TRANSFER
7906,986,250,TRANSFER
7908,987,63,TRANSFER
7910,988,39,TRANSFER
7912,989,12,TRANSFER
7913,989,103,TRANSFER
7914,990,50,TRANSFER
7915,990,47,TRANSFER
7916,991,39,TRANSFER
7917,991,68,TRANSFER
7918,992,37,TRANSFER
7919,992,83,TRANSFER
7920,993,62,TRANSFER
7921,993,18,TRANSFER
7922,994,43,TRANSFER
7923,994,33,TRANSFER
7924,995,230,TRANSFER
7925,995,12,TRANSFER
7926,996,39,TRANSFER
7927,996,7,TRANSFER
7928,997,1019,TRANSFER
7929,997,59,TRANSFER
7930,998,480,TRANSFER
7931,998,89,TRANSFER
7932,999,754,TRANSFER
7933,999,34,TRANSFER
7934,1000,38,TRANSFER
7935,1000,16,TRANSFER
7936,1001,293,TRANSFER
7937,1001,11,TRANSFER
7938,1002,53,TRANSFER
7939,1002,349,TRANSFER
7940,1003,16,TRANSFER
7942,1004,26,TRANSFER
7944,1005,91,TRANSFER
7945,1005,9,TRANSFER
7946,1006,655,TRANSFER
7947,1006,22,TRANSFER
7948,1007,367,TRANSFER
7949,1007,29,TRANSFER
7950,1008,34,TRANSFER
7952,1009,62,TRANSFER
7954,1010,1016,TRANSFER
7956,1011,117,TRANSFER
7957,1011,96,TRANSFER
7958,1012,37,TRANSFER
7960,1013,16,TRANSFER
7961,1013,33,TRANSFER
7962,1014,88,TRANSFER
7963,1014,95,TRANSFER
7964,1015,30,TRANSFER
7966,1016,37,TRANSFER
7967,1016,15,TRANSFER
7968,1017,733,TRANSFER
7970,1018,60,TRANSFER
7972,1019,27,TRANSFER
7973,1019,57,TRANSFER
7974,1020,55,TRANSFER
7975,1020,102,TRANSFER
7976,1021,24,TRANSFER
7978,1022,64,TRANSFER
7980,1023,338,TRANSFER
7982,1024,170,TRANSFER
7983,1024,335,TRANSFER
7984,1025,19,TRANSFER
7986,1026,61,TRANSFER
7987,1026,135,TRANSFER
7988,1027,11,TRANSFER
7989,1027,50,TRANSFER
7990,1028,200,TRANSFER
7991,1028,25,TRANSFER
7992,1029,709,TRANSFER
7993,1029,8,TRANSFER
7994,1030,926,TRANSFER
7995,1030,25,TRANSFER
7996,1031,63,TRANSFER
7997,1031,30,TRANSFER
8390,1031,38,TRANSFER
7998,1032,175,TRANSFER
7999,1032,121,TRANSFER
8000,1033,345,TRANSFER
8002,1034,559,TRANSFER
8003,1034,48,TRANSFER
8004,1035,20,TRANSFER
8005,1035,44,TRANSFER
8006,1036,39,TRANSFER
8007,1036,32,TRANSFER
8008,1037,42,TRANSFER
8009,1037,1395,TRANSFER
8010,1038,24,TRANSFER
8011,1038,16,TRANSFER
8012,1039,37,TRANSFER
8013,1039,39,TRANSFER
8014,1040,85,TRANSFER
8015,1040,91,TRANSFER
8016,1041,335,TRANSFER
8017,1041,60,TRANSFER
8018,1042,15,TRANSFER
8019,1042,48,TRANSFER
8020,1043,40,TRANSFER
8021,1043,26,TRANSFER
8022,1044,108,TRANSFER
8023,1044,15,TRANSFER
8024,1045,386,TRANSFER
8026,1046,334,TRANSFER
8027,1046,25,TRANSFER
8028,1099,17,TRANSFER
8029,1100,903,TRANSFER
8030,1101,36,TRANSFER
8031,1102,14,TRANSFER
8032,1103,58,TRANSFER
8033,1104,15,TRANSFER
8034,1105,104,TRANSFER
8035,1106,25,TRANSFER
8036,1107,104,TRANSFER
8037,1108,25,TRANSFER
8038,1109,189,TRANSFER
8039,1110,116,TRANSFER
8040,1111,17,TRANSFER
8041,1112,116,TRANSFER
8042,1113,40,TRANSFER
8043,1114,20,TRANSFER
8044,1115,554,TRANSFER
8045,1116,52,TRANSFER
8046,1117,336,TRANSFER
8047,1118,45,TRANSFER
8048,1119,10,TRANSFER
8049,1120,7,TRANSFER
8050,1121,140,TRANSFER
8051,1122,20,TRANSFER
8052,1123,61,TRANSFER
8053,1124,12,TRANSFER
8054,1125,97,TRANSFER
8055,1126,9,TRANSFER
8056,1127,205,TRANSFER
8057,1128,43,TRANSFER
8058,1129,62,TRANSFER
8059,1130,68,TRANSFER
8060,1131,715,TRANSFER
8061,1132,13,TRANSFER
8062,1133,443,TRANSFER
8063,1134,42,TRANSFER
8064,1135,44,TRANSFER
8065,1136,11,TRANSFER
8066,1137,687,TRANSFER
8067,1138,31,TRANSFER
8068,1139,119,TRANSFER
8069,1140,118,TRANSFER
8070,1141,24,TRANSFER
8071,1142,133,TRANSFER
8072,1143,12,TRANSFER
8073,1144,55,TRANSFER
8074,1145,188,TRANSFER
8075,1146,147,TRANSFER
8076,1147,38,TRANSFER
8077,1148,55,TRANSFER
8078,1149,264,TRANSFER
8079,1150,300,TRANSFER
8080,1151,18,TRANSFER
8081,1152,20,TRANSFER
8082,1152,112,TRANSFER
8083,1153,75,TRANSFER
8084,1153,3,TRANSFER
8085,1154,170,TRANSFER
8087,1155,166,TRANSFER
8089,1156,45,TRANSFER
8091,1157,87,TRANSFER
8092,1157,14,TRANSFER
8093,1158,71,TRANSFER
8094,1158,54,TRANSFER
8095,1159,60,TRANSFER
8096,1159,25,TRANSFER
8097,1160,90,TRANSFER
8098,1160,20,TRANSFER
8099,1161,977,TRANSFER
8100,1161,3,TRANSFER
8101,1162,350,TRANSFER
8102,1162,40,TRANSFER
8103,1163,19,TRANSFER
8104,1163,22,TRANSFER
8105,1164,6,TRANSFER
8106,1164,93,TRANSFER
8107,1165,23,TRANSFER
8108,1165,106,TRANSFER
8109,1166,34,TRANSFER
8110,1166,15,TRANSFER
8111,1167,51,TRANSFER
8112,1167,12,TRANSFER
8113,1168,94,TRANSFER
8114,1168,10,TRANSFER
8115,1169,12,TRANSFER
8116,1169,42,TRANSFER
8117,1170,997,TRANSFER
8118,1170,33,TRANSFER
8119,1171,648,TRANSFER
8120,1171,26,TRANSFER
8121,1172,21,TRANSFER
8122,1172,119,TRANSFER
8123,1173,20,TRANSFER
8124,1173,66,TRANSFER
8125,1174,56,TRANSFER
8126,1174,8,TRANSFER
8127,1175,249,TRANSFER
8128,1175,26,TRANSFER
8129,1176,61,TRANSFER
8130,1176,13,TRANSFER
8131,1177,12,TRANSFER
8132,1177,7,TRANSFER
8133,1178,34,TRANSFER
8135,1179,12,TRANSFER
8137,1180,92,TRANSFER
8139,1181,98,TRANSFER
8140,1181,80,TRANSFER
8141,1182,22,TRANSFER
8143,1183,166,TRANSFER
8144,1183,59,TRANSFER
8145,1184,70,TRANSFER
8146,1184,66,TRANSFER
8147,1185,88,TRANSFER
8148,1185,63,TRANSFER
8149,1186,69,TRANSFER
8151,1187,78,TRANSFER
8152,1187,31,TRANSFER
8153,1188,36,TRANSFER
8155,1189,23,TRANSFER
8156,1189,33,TRANSFER
8157,1190,325,TRANSFER
8158,1190,595,TRANSFER
8159,1191,12,TRANSFER
8160,1191,27,TRANSFER
8161,1192,40,TRANSFER
8162,1192,34,TRANSFER
8163,1193,367,TRANSFER
8164,1193,17,TRANSFER
8165,1194,140,TRANSFER
8166,1194,912,TRANSFER
8167,1195,953,TRANSFER
8169,1196,1037,TRANSFER
8170,1196,32,TRANSFER
8171,1197,41,TRANSFER
8172,1197,23,TRANSFER
8173,1198,17,TRANSFER
8174,1198,25,TRANSFER
8175,1199,961,TRANSFER
8176,1199,69,TRANSFER
8177,1200,18,TRANSFER
8178,1200,13,TRANSFER
8179,1201,49,TRANSFER
8180,1201,33,TRANSFER
8181,1202,18,TRANSFER
8182,1202,15,TRANSFER
8183,1203,26,TRANSFER
8184,1203,79,TRANSFER
8185,1204,81,TRANSFER
8186,1204,348,TRANSFER
8187,1205,954,TRANSFER
8188,1205,43,TRANSFER
8374,1238,9,TRANSFER
8189,1261,146,TRANSFER
8190,1262,14,TRANSFER
8191,1263,63,TRANSFER
8192,1264,15,TRANSFER
8193,1265,337,TRANSFER
8194,1266,27,TRANSFER
8195,1267,74,TRANSFER
8196,1268,98,TRANSFER
8197,1269,29,TRANSFER
8198,1270,11,TRANSFER
8199,1271,121,TRANSFER
8200,1272,24,TRANSFER
8201,1273,23,TRANSFER
8202,1274,11,TRANSFER
8203,1275,32,TRANSFER
8204,1276,698,TRANSFER
8205,1277,13,TRANSFER
8206,1278,42,TRANSFER
8207,1279,32,TRANSFER
8208,1280,23,TRANSFER
8209,1281,951,TRANSFER
8210,1282,93,TRANSFER
8211,1283,135,TRANSFER
8212,1284,38,TRANSFER
8213,1285,172,TRANSFER
8214,1286,17,TRANSFER
8215,1287,660,TRANSFER
8216,1288,377,TRANSFER
8217,1289,322,TRANSFER
8218,1290,15,TRANSFER
8219,1291,26,TRANSFER
8220,1292,370,TRANSFER
8221,1293,15,TRANSFER
8222,1294,18,TRANSFER
8223,1295,103,TRANSFER
8224,1296,43,TRANSFER
8225,1297,28,TRANSFER
8226,1298,122,TRANSFER
8227,1299,4,TRANSFER
8228,1300,1364,TRANSFER
8229,1301,51,TRANSFER
8230,1302,41,TRANSFER
8231,1303,29,TRANSFER
8232,1304,27,TRANSFER
8233,1305,53,TRANSFER
8234,1306,478,TRANSFER
8235,1307,68,TRANSFER
8236,1308,63,TRANSFER
8237,1309,75,TRANSFER
8238,1310,87,TRANSFER
8239,1311,27,TRANSFER
8240,1312,327,TRANSFER
8241,1313,180,TRANSFER
8242,1314,41,TRANSFER
8243,1315,105,TRANSFER
8244,1316,132,TRANSFER
8245,1317,30,TRANSFER
8246,1318,18,TRANSFER
8247,1319,1416,TRANSFER
8248,1320,11,TRANSFER
8249,1321,346,TRANSFER
8250,1322,242,TRANSFER
8251,1323,16,TRANSFER
8252,1324,40,TRANSFER
8253,1325,256,TRANSFER
8254,1326,125,TRANSFER
8255,1327,1154,TRANSFER
8256,1328,22,TRANSFER
8257,1329,124,TRANSFER
8258,1330,26,TRANSFER
8259,1331,967,TRANSFER
8260,1332,21,TRANSFER
8261,1333,5,TRANSFER
8262,1334,228,TRANSFER
8263,1335,39,TRANSFER
8264,1336,92,TRANSFER
8265,1337,47,TRANSFER
8266,1338,27,TRANSFER
8267,1339,734,TRANSFER
8268,1340,80,TRANSFER
8269,1341,650,TRANSFER
8270,1342,50,TRANSFER
8271,1343,29,TRANSFER
8272,1344,58,TRANSFER
8273,1345,29,TRANSFER
8274,1346,134,TRANSFER
8275,1347,35,TRANSFER
8276,1348,257,TRANSFER
8277,1349,41,TRANSFER
8278,1350,48,TRANSFER
8279,1351,23,TRANSFER
8280,1352,597,TRANSFER
8281,1353,199,TRANSFER
8282,1354,16,TRANSFER
8283,1355,767,TRANSFER
8284,1356,19,TRANSFER
8285,1357,48,TRANSFER
8286,1358,39,TRANSFER
8287,1359,312,TRANSFER
8288,1360,278,TRANSFER
8289,1361,19,TRANSFER
8290,1362,21,TRANSFER
8291,1363,17,TRANSFER
8292,1364,70,TRANSFER
8293,1365,1036,TRANSFER
8294,1366,133,TRANSFER
8295,1367,28,TRANSFER
8296,1368,35,TRANSFER
8297,1369,173,TRANSFER
8298,1370,36,TRANSFER
8299,1371,5,TRANSFER
8300,1372,1070,TRANSFER
8301,1373,30,TRANSFER
8302,1374,43,TRANSFER
8303,1375,566,TRANSFER
8304,1376,1344,TRANSFER
8305,1377,32,TRANSFER
8306,1378,17,TRANSFER
8307,1379,81,TRANSFER
8308,1380,18,TRANSFER
8309,1381,729,TRANSFER
8310,1382,10,TRANSFER
8311,1383,90,TRANSFER
8312,1384,30,TRANSFER
8313,1385,1410,TRANSFER
8314,1386,167,TRANSFER
8315,1387,346,TRANSFER
8316,1388,197,TRANSFER
8317,1389,146,TRANSFER
8318,1390,47,TRANSFER
8319,1391,249,TRANSFER
8320,1392,27,TRANSFER
8321,1393,445,TRANSFER
8322,1394,207,TRANSFER
8323,1395,44,TRANSFER
8324,1396,105,TRANSFER
8325,1397,767,TRANSFER
8326,1398,674,TRANSFER
8327,1399,283,TRANSFER
8328,1400,60,TRANSFER
8329,1401,67,TRANSFER
8330,1402,58,TRANSFER
8331,1403,64,TRANSFER
8332,1404,76,TRANSFER
8333,1405,16,TRANSFER
8334,1406,249,TRANSFER
8335,1407,25,TRANSFER
8336,1408,21,TRANSFER
8337,1409,36,TRANSFER
8338,1410,142,TRANSFER
8339,1411,397,TRANSFER
8340,1412,1415,TRANSFER
8341,1413,43,TRANSFER
8342,1414,231,TRANSFER
8343,1415,52,TRANSFER
8344,1416,175,TRANSFER
8345,1417,92,TRANSFER
8346,1418,35,TRANSFER
8347,1419,29,TRANSFER
8348,1420,227,TRANSFER
8349,1421,323,TRANSFER
8350,1422,103,TRANSFER
8351,1423,774,TRANSFER
8352,1424,745,TRANSFER
8353,1425,14,TRANSFER
8354,1426,549,TRANSFER
8355,1427,116,TRANSFER
8356,1428,40,TRANSFER
8357,1429,28,TRANSFER
8358,1430,52,TRANSFER
8359,1431,528,TRANSFER
8360,1432,151,TRANSFER
8361,1433,38,TRANSFER
8362,1434,62,TRANSFER
8363,1435,30,TRANSFER
8364,1436,62,TRANSFER
8365,1437,736,TRANSFER
8366,1438,27,TRANSFER
8367,1439,79,TRANSFER
8368,1440,92,TRANSFER
8369,1441,308,TRANSFER
8370,1442,10,TRANSFER
8371,1443,557,TRANSFER
8372,1444,159,TRANSFER
8373,1445,8,TRANSFER
